numero_dpe,date_etablissement_dpe,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,type_installation_chauffage,hauteur_sous_plafond,surface_habitable_logement,code_postal_ban,code_departement_ban,coordonnee_cartographique_x_ban,coordonnee_cartographique_y_ban,nom_commune_ban,besoin_chauffage
2401E2916186E,2024-08-21,C,C,appartement,1988,individuel,2.5,74,1000,1,871894.82,6569491.92,Bourg-en-Bresse,187887.7
2401E2496296O,2024-07-10,C,C,appartement,2018,collectif,2.5,67.3,1000,1,870883.06,6569715.61,Bourg-en-Bresse,1054.9
2401E4586691J,2024-12-30,C,C,appartement,1996,collectif,2.5,84.5,1600,1,837772.47,6539552.29,Trévoux,4814.2
2401E3987178E,2024-11-12,C,A,maison,,,2.6,196.4,1560,1,864579.42,6590525.96,Lescheroux,27253.7
2401E4434563H,2024-12-13,C,C,appartement,2015,individuel,2.5,70,1570,1,846548.21,6586076.73,Manziat,2703.1
2401E3482174Y,2024-10-04,C,B,appartement,,individuel,2.5,114.3,1340,1,863438.23,6583942.69,Montrevel-en-Bresse,6269.4
2401E3974309F,2024-11-12,C,C,appartement,1990,individuel,2.5,83.4,1210,1,938572.39,6577248.65,Ferney-Voltaire,4550.4
2401E4051664K,2024-11-18,D,B,maison,,,2.4,158,1630,1,924562.03,6569010.91,Péron,25525.4
2401E4415277N,2024-12-12,C,C,appartement,2014,collectif,2.5,43.4,1170,1,934927.71,6585020.64,Gex,889.3
2401E4170713F,2024-11-26,C,C,appartement,2019,collectif,2.5,19.9,1200,1,917303.48,6561583.65,Valserhône,762.5
2401E4032719T,2024-11-15,D,D,maison,2006,,2.5,82.2,1550,1,924553,6564216.13,Collonges,8882.1
2401E2422524E,2024-07-04,C,C,maison,1997,,2.5,93.4,1500,1,880068.47,6541707.18,Saint-Denis-en-Bugey,8571.1
2401E2744311P,2024-07-30,D,C,appartement,1960,collectif,2.7,75.5,1000,1,870980.71,6569358.52,Bourg-en-Bresse,11286
2401E2388207H,2024-07-02,C,C,appartement,1969,collectif,2.5,77,1500,1,880703.13,6542208.96,Ambérieu-en-Bugey,4158.7
2401E3827567H,2024-10-30,C,C,appartement,2011,collectif,2.5,133.1,1630,1,932697.44,6576206.19,Saint-Genis-Pouilly,4238.4
2401E2462257J,2024-07-08,C,C,appartement,1959,collectif,2.5,30,1000,1,871551.34,6568380.27,Bourg-en-Bresse,101279.3
2401E2915750K,2024-08-21,C,A,appartement,,individuel,2.5,80,1000,1,871949.11,6569189.27,Bourg-en-Bresse,70822.2
2401E4091622G,2024-11-20,C,C,immeuble,1994,collectif,2.5,,1000,1,871318.9,6568530.37,Bourg-en-Bresse,87484.3
2401E3370300C,2024-09-11,E,C,immeuble,1945,mixte (collectif-individuel),2.4,,1480,1,842112.48,6548503.81,Villeneuve,26864
2401E2766631B,2024-07-31,D,B,maison,2007,,2.5,102,1090,1,839890.77,6554128.69,Francheleins,9896.7
2401E3164513F,2024-09-12,C,A,appartement,2021,individuel,2.5,62.8,1210,1,940336.51,6577953.08,Ferney-Voltaire,60501.6
2401E4347678O,2024-12-09,C,C,appartement,1989,individuel,2.5,53.7,1700,1,855131.24,6528566.43,Beynost,2961.6
2401E4377982C,2024-12-10,D,B,appartement,,individuel,2.5,55.7,1130,1,901142.3,6564826.94,Nantua,5117.3
2401E3455817F,2024-10-03,C,C,appartement,2021,collectif,2.5,68.2,1630,1,933654.72,6575750.03,Saint-Genis-Pouilly,4069.2
2401E3107131F,2024-09-06,C,A,appartement,,individuel,2.5,86.2,1200,1,918140.79,6560198.43,Valserhône,2522.6
2401E2884157H,2024-08-14,C,C,appartement,2021,individuel,2.5,81,1500,1,880281.84,6541745.58,Saint-Denis-en-Bugey,38113.6
2401E3570819J,2024-10-11,C,A,appartement,2021,individuel,2.5,69.7,1210,1,940336.51,6577953.08,Ferney-Voltaire,61426
2401E4349953B,2024-12-09,C,C,appartement,2021,individuel,2.5,25.9,1170,1,936388.44,6581816.26,Ségny,25115
2401E4092987T,2024-11-20,E,B,maison,1991,,2.5,82.8,1170,1,936011.49,6585246.5,Cessy,10877.8
2401E4349216S,2024-12-09,C,A,appartement,2021,individuel,2.5,65.2,1170,1,936388.44,6581816.26,Ségny,16020.9
2401E4455580Q,2024-12-16,C,C,appartement,1995,individuel,2.5,51,1700,1,853543.45,6527772.28,Saint-Maurice-de-Beynost,177184.3
2401E3164408E,2024-09-12,C,C,appartement,2020,collectif,2.5,74.9,1630,1,933714.66,6575938.03,Saint-Genis-Pouilly,2039.2
2401E3730559F,2024-10-23,D,D,appartement,2003,collectif,2.5,103.8,1170,1,931469.22,6578832.81,Crozet,4222.8
2401E3024388U,2024-09-01,C,A,appartement,2003,individuel,2.4,47.6,1150,1,882008.95,6535526.74,Lagnieu,1488.6
2401E4090069N,2024-11-20,F,F,appartement,1974,collectif,2.6,54.2,1630,1,932714.85,6576015.26,Saint-Genis-Pouilly,6942.4
2401E2845020A,2024-08-08,D,B,appartement,,individuel,2.5,25.8,1120,1,859686.12,6530024.62,Montluel,2412.8
2401E3548603X,2024-10-10,C,C,appartement,2011,individuel,2.5,43,1170,1,935378.48,6585458.42,Cessy,163345
2401E4349475R,2024-12-09,C,C,appartement,2021,individuel,2.5,65.6,1170,1,936390.04,6581818.77,Ségny,46622.9
2401E2688854Q,2024-07-25,C,C,appartement,2005,collectif,2.5,47.3,1630,1,932653.8,6575555.39,Saint-Genis-Pouilly,2983.1
2401E2445972A,2024-07-05,G,C,maison,,,2.3,74,1260,1,907997.06,6541179.55,Champagne-en-Valromey,30952.6
2401E3405783V,2024-09-30,C,C,appartement,2016,collectif,2.5,74.8,1710,1,929464.57,6574487.13,Thoiry,1764.7
2401E2531999T,2024-07-12,D,B,maison,1998,,2.5,72.7,1310,1,860957.54,6576475.28,Curtafond,7399.8
2401E4501313P,2024-12-19,D,D,appartement,1972,collectif,2.5,76.6,1350,1,917324.6,6538684.41,Anglefort,5711
2401E2873796U,2024-08-12,C,A,appartement,2021,individuel,2.5,40.9,1210,1,940336.51,6577953.08,Ferney-Voltaire,60327.6
2401E3898849X,2024-11-05,D,B,maison,2012,,2.5,90,1250,1,884796.14,6568268.22,Villereversure,7865.3
2401E2739958E,2024-07-29,D,B,maison,1988,,2.4,101.9,1640,1,884969.09,6550326.84,Saint-Jean-le-Vieux,10510.9
2401E4187114A,2024-11-27,C,C,appartement,1993,collectif,2.5,68.3,1100,1,902597.47,6574690.45,Bellignat,3971.1
2401E3853406C,2024-10-31,D,D,maison,1998,,2.5,82.9,1110,1,900610.74,6544854.72,Plateau d'Hauteville,8994.6
2401E2534886U,2024-07-12,D,B,maison,2002,,2.5,132,1290,1,847429.63,6575519.86,Saint-Jean-sur-Veyle,11643.7
2401E2866106A,2024-08-11,C,C,appartement,2021,individuel,2.5,40.7,1210,1,940336.51,6577953.08,Ferney-Voltaire,61599.6
2401E2943933J,2024-08-26,G,G,maison,1962,,2.6,111.5,1640,1,884584.72,6550221.11,Saint-Jean-le-Vieux,28785.2
2401E3030566K,2024-09-02,E,B,maison,1981,,2.6,140,1630,1,932107.97,6576350.02,Sergy,20350.8
2401E2537888G,2024-07-12,C,C,appartement,2016,collectif,2.5,34.7,1290,1,845406.96,6574334.88,Laiz,516.6
2401E2766366W,2024-07-31,G,F,maison,1968,,2.5,95.5,1120,1,860222.51,6527742.43,Niévroz,34329.1
2401E2815741X,2024-08-05,C,C,appartement,2004,individuel,2.5,53,1360,1,864913.05,6529897.83,Béligneux,28693.9
2401E4060530K,2024-11-18,B,A,maison,,,2.6,91.6,1600,1,840344.7,6543113,Misérieux,6263
2401E2533942M,2024-07-12,C,C,appartement,,individuel,2.5,114,1000,1,872421.56,6568245.77,Bourg-en-Bresse,67563
2401E3946083P,2024-11-08,C,C,appartement,1995,individuel,2.5,69.2,1000,1,872853.58,6568538.09,Bourg-en-Bresse,5900.9
2401E4167699H,2024-11-26,C,B,immeuble,1900,individuel,2.8,,1000,1,871376.61,6569826.03,Bourg-en-Bresse,17122.5
2401E2866152U,2024-08-11,C,A,appartement,2021,individuel,2.5,41.2,1210,1,940336.51,6577953.08,Ferney-Voltaire,60327.6
2401E4190950O,2024-11-27,D,D,appartement,1993,collectif,2.5,81.9,1100,1,902599.47,6574690.4,Bellignat,6393.3
2401E3342478A,2024-09-25,A,A,maison,,,2.5,102.5,1600,1,842304.24,6536178.13,Massieux,5940.2
2401E3645688Y,2024-10-17,C,A,maison,1850,,2,115.2,1310,1,867636.09,6566290.95,Saint-Rémy,9379.9
2401E3795451B,2024-10-28,C,C,maison,2019,,2.5,85.6,1250,1,878877.45,6570602.6,Jasseron,6326.6
2401E4199004I,2024-11-27,C,A,maison,,,3,133.1,1300,1,914832.17,6520615.78,Massignieu-de-Rives,14513.3
2401E3561007Z,2024-10-10,F,F,maison,,,2.4,121.5,1330,1,846877.31,6546103.09,Ambérieux-en-Dombes,26963.2
2401E2913528Y,2024-08-20,B,A,appartement,1990,individuel,2.5,51.5,1210,1,939823.07,6578691.99,Ornex,1087.2
2401E3312591N,2024-09-23,D,D,appartement,,individuel,2.5,63.3,1700,1,850917.81,6526396.48,Miribel,7687.7
2401E2895745Z,2024-08-16,F,F,appartement,1959,collectif,2.5,38,1100,1,904959.2,6577264.24,Oyonnax,5017
2401E3132968Y,2024-09-10,D,B,appartement,1988,individuel,2.5,77.2,1500,1,882978.51,6540858.45,Bettant,5517.6
2401E4447079R,2024-12-16,C,A,maison,1987,,2.5,34.5,1230,1,889208.1,6541815.44,Saint-Rambert-en-Bugey,1470.4
2401E2461595X,2024-07-08,C,C,appartement,1959,collectif,2.5,66,1000,1,871580.68,6568423.31,Bourg-en-Bresse,215231.5
2401E2621474C,2024-07-19,C,C,appartement,2016,individuel,2.5,77.1,1200,1,917554.05,6560324.47,Valserhône,3330.9
2401E3589833R,2024-10-13,A,A,maison,,,2.5,160.7,1290,1,841785.92,6574474.54,Grièges,8402.1
2401E3043275F,2024-09-03,D,D,appartement,,individuel,2.5,48.7,1300,1,909163.98,6521202.73,Belley,5491.1
2401E2609506U,2024-07-18,D,D,maison,1998,,2.5,83.6,1200,1,916620.3,6554117.9,Injoux-Génissiat,7776.9
2401E4210253Z,2024-11-28,C,A,appartement,2021,individuel,2.5,41.3,1170,1,936390.04,6581818.77,Ségny,46449.3
2401E3665250I,2024-10-18,A,A,maison,,,2.6,91.2,1600,1,836941.52,6540212.2,Saint-Didier-de-Formans,3838.2
2401E3744749Z,2024-10-24,D,D,maison,2006,,2.5,104.2,1440,1,871190.11,6573881.44,Viriat,9237.4
2401E4501056S,2024-12-19,D,D,appartement,1972,collectif,2.5,76.6,1350,1,917329.24,6538708.79,Anglefort,6234.5
2401E4459103D,2024-12-16,E,E,appartement,1959,collectif,2.5,54,1100,1,904964.42,6577260.19,Oyonnax,8816
2401E4542469N,2024-12-23,E,D,maison,,,2.5,100.4,1660,1,856839.16,6573530.98,Mézériat,14535.5
2401E3824465Z,2024-10-30,C,C,appartement,,individuel,2.3,70.3,1600,1,837306.52,6539516.71,Trévoux,5078.8
2401E3277057V,2024-09-20,E,B,maison,1992,,2.5,120.5,1710,1,928935.13,6575271.54,Thoiry,13953.8
2401E3783262G,2024-10-27,B,B,appartement,2019,collectif,2.5,51.2,1340,1,863706.18,6584721.23,Jayat,441.7
2401E3495618A,2024-10-07,D,D,maison,2001,,2.5,89,1360,1,866735.81,6530289.33,Béligneux,12014.2
2401E3025506U,2024-09-02,C,C,maison,,,2.6,155,1110,1,900296.36,6544795.41,Plateau d'Hauteville,19639.3
2401E3974252A,2024-11-12,D,B,appartement,,individuel,2.4,55.8,1150,1,888954.01,6530617.15,Villebois,4657.5
2401E2539689N,2024-07-13,D,B,maison,1980,,2.5,88.3,1250,1,879023.32,6567113.04,Ceyzériat,10920.3
2401E4443006A,2024-12-16,C,C,appartement,,individuel,2.5,52.9,1800,1,869751.57,6536073.02,Meximieux,2030.9
2401E4268928S,2024-12-03,C,C,appartement,2021,individuel,2.5,40.9,1170,1,936388.44,6581816.26,Ségny,25115
2401E4260394M,2024-12-02,F,F,maison,,,2.6,122.7,1700,1,851421.97,6526685.4,Miribel,25118.5
2401E3639257P,2024-10-16,C,C,appartement,2016,collectif,2.5,57.4,1130,1,900731.02,6564864.82,Nantua,2499.3
2401E3822273R,2024-10-29,E,E,appartement,1943,collectif,2.5,75,1100,1,904954.26,6577268.85,Oyonnax,13271.4
2401E2642038A,2024-07-22,C,C,appartement,2005,collectif,2.5,71.7,1630,1,932629.65,6575471,Saint-Genis-Pouilly,4625.3
2401E2866112G,2024-08-11,C,C,appartement,2021,individuel,2.5,63.4,1210,1,940336.51,6577953.08,Ferney-Voltaire,61599.6
2401E4107999D,2024-11-21,F,F,appartement,,collectif,2.5,62.7,1290,1,845418.87,6575377.35,Pont-de-Veyle,6955.3
2401E4520478S,2024-12-20,D,B,immeuble,1990,individuel,2.5,,1200,1,918291.71,6560207.94,Valserhône,57335.1
2401E4533003L,2024-12-21,D,B,maison,1977,,2.5,80.1,1300,1,911018.02,6519500.92,Virignin,9464.9
2401E3455806U,2024-10-03,C,C,appartement,2021,collectif,2.5,67,1630,1,933662.61,6575771.56,Saint-Genis-Pouilly,5240.9
2401E2815371R,2024-08-05,C,C,appartement,2010,collectif,2.5,69.4,1280,1,936497.98,6577504.22,Prévessin-Moëns,81363.1
2401E3570806W,2024-10-11,C,A,appartement,2021,individuel,2.5,40.6,1210,1,940336.51,6577953.08,Ferney-Voltaire,61426
2401E3789359T,2024-10-28,D,D,appartement,1997,collectif,2.5,63.1,1390,1,849185.07,6534819.95,Mionnay,4981.5
2401E2858159J,2024-08-09,D,D,maison,1998,,2.5,82.3,1320,1,870194.22,6550672.76,Châtenay,8408.1
2401E3349927N,2024-09-25,C,C,maison,2004,,3.7,223.2,1090,1,837162.42,6556674.98,Montceaux,19249.7
2401E3933798C,2024-11-07,C,C,appartement,2004,collectif,2.5,76,1430,1,897006.71,6559777.76,Condamine,4406.2
2401E4028245R,2024-11-15,C,C,appartement,2021,collectif,2.5,72.6,1200,1,916244.97,6563547.5,Valserhône,2885
2401E4112694S,2024-11-21,C,B,appartement,1967,individuel,2.5,77.7,1500,1,881873.43,6544758.63,Ambérieu-en-Bugey,4420.8
2401E3411355D,2024-09-30,D,D,appartement,1968,individuel,2.8,55.9,1500,1,881938.09,6542630.55,Ambérieu-en-Bugey,7097.6
2401E2728073B,2024-07-29,D,B,maison,,,2.5,103.8,1390,1,851554.76,6539301.65,Saint-André-de-Corcy,13713.6
2401E2703882Q,2024-07-26,C,C,appartement,2021,individuel,2.5,19.9,1210,1,940336.51,6577953.08,Ferney-Voltaire,61591.9
2401E4221603N,2024-11-28,C,B,appartement,2021,individuel,2.5,66.5,1170,1,936388.44,6581816.26,Ségny,24767.2
2401E2764668O,2024-07-31,C,C,appartement,1998,individuel,2.5,35.8,1390,1,851193.46,6538629.43,Saint-André-de-Corcy,2805.6
2401E2783494Q,2024-08-01,C,B,maison,2005,,2.5,104.8,1570,1,845471.46,6583993.42,Feillens,6903.5
2401E4042022O,2024-11-16,C,A,appartement,,individuel,2.7,54.5,1100,1,904755.46,6576892.8,Oyonnax,2057.7
2401E2689889L,2024-07-25,C,A,maison,,,2.6,117,1800,1,873123.4,6536109.37,Villieu-Loyes-Mollon,6378.8
2401E2577909N,2024-07-16,C,C,appartement,,collectif,2.5,78,1100,1,902992.9,6575893.22,Bellignat,5348.9
2401E3419272Q,2024-09-30,C,C,appartement,2018,individuel,2.5,52.4,1630,1,932422.98,6576098.67,Saint-Genis-Pouilly,16983.8
2401E3186083V,2024-09-13,C,B,maison,2015,,2.5,107.3,1250,1,876856.7,6565681.43,Montagnat,8177.2
2401E3609504G,2024-10-15,G,G,maison,,,2.5,90,1130,1,907031.5,6568320.52,Charix,35123.5
2401E3650220G,2024-10-17,C,C,maison,1998,,2.5,83.3,1450,1,886009.17,6557095.45,Poncin,6456.7
2401E3837387Z,2024-10-30,D,D,immeuble,1978,individuel,2.5,,1700,1,854149.7,6527620.43,Saint-Maurice-de-Beynost,154113.3
2401E2698175D,2024-07-25,D,D,maison,2006,,2.5,81.6,1630,1,932704.35,6575487.75,Saint-Genis-Pouilly,8924.2
2401E2650091T,2024-07-22,G,G,maison,,,2.6,151,1260,1,910798.69,6536948.74,Arvière-en-Valromey,49804
2401E3819415T,2024-10-29,C,C,appartement,2023,individuel,2.5,96.3,1800,1,869895.49,6537224.82,Meximieux,4605.3
2401E4232478U,2024-11-29,C,C,maison,2006,,2.5,74.2,1560,1,859000.77,6597588.94,Saint-Trivier-de-Courtes,6029.7
2401E4059286O,2024-11-18,C,C,maison,2007,,2.5,82.6,1550,1,924301.29,6564275.64,Collonges,6334.4
2401E4171874W,2024-11-26,C,C,appartement,2019,collectif,2.5,72.2,1200,1,917303.48,6561583.65,Valserhône,1935.9
2401E3654919Z,2024-10-17,C,C,appartement,1973,collectif,2.5,79.3,1170,1,934672.32,6585325.28,Gex,4252.8
2401E2475398U,2024-07-09,C,C,appartement,2019,individuel,2.5,72.6,1500,1,882212.25,6543586.29,Ambérieu-en-Bugey,2769.2
2401E2824406E,2024-08-06,C,A,maison,,,2.5,152.9,1190,1,847526.51,6593677.76,Reyssouze,7131.1
2401E2530600Y,2024-07-12,D,D,appartement,1979,collectif,2.5,78.9,1960,1,871399.89,6568292.46,Péronnas,9500.1
2401E4542437H,2024-12-23,D,B,appartement,1985,individuel,2.5,50.1,1100,1,903499.08,6576876.61,Oyonnax,4423.8
2401E2937357L,2024-08-23,C,C,appartement,,individuel,2.5,58,1340,1,859091.95,6584438.58,Marsonnas,25430.1
2401E2728596E,2024-07-29,D,B,appartement,1900,individuel,2.5,55.1,1110,1,892448.7,6546772.45,Aranc,4273.9
2401E3633107B,2024-10-16,D,B,maison,,,2.5,101.5,1310,1,859017.38,6575781.45,Confrançon,9916.4
2401E2895532U,2024-08-16,C,C,appartement,2018,collectif,2.5,68.4,1100,1,906182.47,6579614.49,Arbent,4576
2401E2524178Y,2024-07-12,E,E,appartement,1971,collectif,2.5,51.5,1630,1,933220.02,6576146.64,Saint-Genis-Pouilly,6277.3
2401E4107639H,2024-11-21,F,F,appartement,,collectif,2.5,33.1,1290,1,845400.27,6575198.17,Pont-de-Veyle,2302.8
2401E4517257V,2024-12-20,A,A,maison,2018,,2.6,90.5,1500,1,883156.05,6542587.38,Ambérieu-en-Bugey,3849.8
2401E3733435V,2024-10-18,C,C,maison,1985,,2.5,131.7,1800,1,870009.28,6536584.53,Meximieux,16752.1
2401E4531462E,2024-12-21,A,A,maison,,,2.4,105.4,1560,1,854831.83,6600228.47,Vescours,6424.3
2401E3406818Q,2024-09-30,C,B,maison,,,2.5,85.7,1851,1,871573.84,6581126.41,Marboz,14749.9
2401E2865034U,2024-08-10,C,A,appartement,2021,individuel,2.5,41.3,1210,1,940336.51,6577953.08,Ferney-Voltaire,60327.6
2401E2787624M,2024-08-02,C,C,maison,2018,,2.5,86.5,1600,1,840183.63,6543050.99,Misérieux,3659.4
2401E4053085B,2024-11-18,C,C,appartement,2008,individuel,2.5,90.7,1170,1,935450.41,6584808.73,Gex,48304.8
2401E2875056G,2024-08-13,C,C,appartement,,individuel,2.5,68,1340,1,868362.14,6583890.03,Bresse Vallons,22390
2401E2631464I,2024-07-20,F,C,appartement,,individuel,2.2,81.8,1200,1,918761.88,6560320.03,Valserhône,16839.6
2401E4185801N,2024-11-27,C,C,appartement,2021,collectif,2.5,70.9,1630,1,933662.49,6575872.9,Saint-Genis-Pouilly,1767.2
2401E3454092W,2024-10-02,C,A,appartement,,individuel,2.5,27.5,1320,1,867926.48,6546396.78,Chalamont,5461.6
2401E3164480Y,2024-09-12,C,C,appartement,2021,individuel,2.5,19.9,1210,1,940336.51,6577953.08,Ferney-Voltaire,61599.6
2401E3249254M,2024-09-18,D,B,maison,,,2.2,98.7,1240,1,870940.41,6554509.02,Dompierre-sur-Veyle,21020.7
2401E4189290S,2024-11-27,D,D,appartement,1993,collectif,2.5,68.6,1100,1,902600.64,6574722.56,Bellignat,5332.8
2401E2735382E,2024-07-29,B,A,appartement,1990,individuel,2.5,81.7,1630,1,933444.37,6576727.81,Saint-Genis-Pouilly,2339.5
2401E2850565H,2024-08-08,D,B,appartement,1949,individuel,2.7,43.2,1000,1,870384.14,6569286.35,Bourg-en-Bresse,3582.4
2401E3585808W,2024-10-12,C,C,appartement,2021,collectif,2.5,51.7,1120,1,859177.5,6529925.95,Montluel,2518.2
2401E4334198C,2024-12-06,C,C,maison,,,2.5,133.5,1700,1,855020.57,6528242.26,Beynost,11003.6
2401E4094398A,2024-11-20,C,B,appartement,,individuel,2.9,89.4,1500,1,881323.69,6542119.24,Ambérieu-en-Bugey,6510.8
2401E3344743D,2024-09-25,D,D,appartement,1983,individuel,2.6,30.2,1500,1,882402.82,6543264.67,Ambérieu-en-Bugey,2117.9
2401E2462088W,2024-07-08,G,E,maison,,,2.5,180,1500,1,880702.85,6542430.6,Ambérieu-en-Bugey,41442.1
2401E3460177X,2024-10-03,E,E,appartement,,collectif,2.5,42,1200,1,918956.58,6560147.67,Valserhône,2618.4
2401E2688423B,2024-07-25,C,C,appartement,2005,collectif,2.5,72.9,1630,1,932645.12,6575538.28,Saint-Genis-Pouilly,4326.1
2401E3464791J,2024-10-03,D,B,maison,2001,,2.5,79.3,1120,1,859048.53,6534581.74,Sainte-Croix,8034.1
2401E3012835L,2024-08-30,C,C,appartement,1999,collectif,2.5,68.1,1150,1,881901.31,6536240.46,Lagnieu,3078.6
2401E4298007D,2024-12-04,D,B,appartement,1980,individuel,2.5,22.2,1600,1,840792.02,6535977.75,Massieux,986.1
2401E2815864Q,2024-08-05,C,C,appartement,2018,individuel,2.5,86.4,1630,1,932422.98,6576098.67,Saint-Genis-Pouilly,55949.5
2401E4394902W,2024-12-11,D,D,appartement,1990,individuel,2.5,56.3,1000,1,871448.08,6570057.34,Bourg-en-Bresse,6401.4
2401E3622339X,2024-10-15,D,B,maison,,,2.6,85,1510,1,909187.32,6534261.9,Artemare,18280.2
2401E4349469L,2024-12-09,C,C,appartement,2021,individuel,2.5,61.6,1170,1,936390.04,6581818.77,Ségny,46622.9
2401E3262183T,2024-09-19,C,C,appartement,1994,individuel,2.5,76,1700,1,853803.21,6527387.99,Saint-Maurice-de-Beynost,3384.4
2401E3431457H,2024-10-01,E,E,immeuble,1959,collectif,2.5,,1100,1,904959.2,6577264.24,Oyonnax,142376.3
2401E4183626W,2024-11-27,C,C,appartement,2005,individuel,2.5,68.8,1120,1,860498.87,6529989.98,Dagneux,4928.1
2401E3662741V,2024-10-18,E,E,appartement,1964,collectif,2.5,76.6,1000,1,871274.74,6569375.67,Bourg-en-Bresse,13663.9
2401E4221285H,2024-11-28,D,D,appartement,2021,individuel,2.5,61.1,1170,1,936390.04,6581818.77,Ségny,46616.1
2401E3006720G,2024-08-30,D,B,appartement,2004,individuel,2.5,74.8,1630,1,933791.77,6576028.02,Saint-Genis-Pouilly,4564.6
2401E3870522K,2024-11-03,C,A,maison,,,2.5,137.3,1120,1,860917.31,6530080.95,Dagneux,9511.8
2401E3786642G,2024-10-28,B,B,appartement,2019,collectif,2.5,51.3,1340,1,863783.82,6584612.45,Montrevel-en-Bresse,505.5
2401E4000617B,2024-11-13,C,C,appartement,2018,individuel,2.5,64,1200,1,917844.85,6560137.5,Valserhône,1175.4
2401E3969587P,2024-11-11,E,E,maison,,,2.7,72.5,1700,1,852507.94,6527067.47,Miribel,17436
2401E3417791R,2024-09-30,E,C,appartement,,individuel,2.5,42.7,1130,1,901169.09,6564792.16,Nantua,5205.6
2401E2640546Q,2024-07-22,D,D,maison,2005,,2.5,80.4,1630,1,932679.55,6575549.59,Saint-Genis-Pouilly,10504.9
2401E3806189B,2024-10-29,B,B,appartement,1967,collectif,2.5,68,1000,1,871922.04,6570608.75,Bourg-en-Bresse,1652.2
2401E4110282Y,2024-11-21,B,A,appartement,2013,individuel,2.5,55.8,1800,1,870534.48,6536277.98,Meximieux,808.8
2401E2768198I,2024-07-31,C,B,maison,,,2.5,99.5,1120,1,858293.23,6529541.34,La Boisse,8145
2400E2588154N,2024-07-17,D,D,maison,,,2.4,105.4,1000,1,872046.77,6571453.61,Bourg-en-Bresse,10992.1
2401E2884163N,2024-08-14,C,C,appartement,2021,individuel,2.5,64,1500,1,880281.84,6541745.58,Saint-Denis-en-Bugey,38113.6
2401E2884142S,2024-08-14,C,C,appartement,2021,individuel,2.5,81,1500,1,880281.84,6541745.58,Saint-Denis-en-Bugey,38113.6
2401E2980956I,2024-08-28,D,D,maison,1992,,2.5,130.4,1100,1,905288.81,6571382.71,Apremont,17462.3
2401E3164811R,2024-09-12,C,C,appartement,2020,individuel,2.5,62.6,1280,1,937035.45,6577470.92,Prévessin-Moëns,2755.5
2401E4093324S,2024-11-20,E,E,maison,,,2.5,131.5,1510,1,908441.13,6531026.67,Saint-Martin-de-Bavel,23271.8
2401E4393672O,2024-12-11,C,C,appartement,2016,individuel,2.5,68.8,1200,1,914927.24,6560192.05,Valserhône,3365.4
2401E3225549T,2024-09-17,D,D,maison,1900,,2.6,95.8,1500,1,882473.17,6543352.99,Ambérieu-en-Bugey,9838.8
2401E2780026G,2024-08-01,D,B,appartement,,individuel,2.6,80,1150,1,881437.29,6535825.29,Lagnieu,4721.4
2401E2438431Z,2024-07-05,E,E,appartement,1955,individuel,2.6,128,1000,1,871109.93,6569023.42,Bourg-en-Bresse,32688.4
2401E3101274Y,2024-09-06,C,A,appartement,2019,individuel,2.5,60.9,1210,1,939805.65,6578066.81,Ferney-Voltaire,81567.2
2401E4349458A,2024-12-09,C,C,appartement,2021,individuel,2.5,48.1,1170,1,936390.04,6581818.77,Ségny,46622.9
2401E4485163L,2024-12-18,D,B,appartement,1987,individuel,2.5,33.1,1230,1,889208.1,6541815.44,Saint-Rambert-en-Bugey,2127.8
2401E3659648W,2024-10-17,D,D,maison,,,2.5,159.8,1220,1,940570.8,6588282.45,Divonne-les-Bains,26106.9
2401E4453060S,2024-12-16,C,C,appartement,2002,collectif,2.5,81.6,1600,1,837092.67,6539580.89,Trévoux,2589.8
2401E3570790G,2024-10-11,B,A,appartement,2021,individuel,2.5,55.9,1210,1,940336.51,6577953.08,Ferney-Voltaire,61426
2401E3012829F,2024-08-30,C,C,appartement,1999,collectif,2.5,81.6,1150,1,881901.31,6536240.46,Lagnieu,5282.8
2401E4533639X,2024-12-21,C,C,maison,2017,,2.5,95,1540,1,853115.86,6572160.71,Vonnas,6235.3
2401E3639569P,2024-10-16,C,C,appartement,2016,collectif,2.5,70.6,1130,1,900731.02,6564864.82,Nantua,2382.9
